Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
770,0.000103103,7.14E-05,3.73E-05,4.90E-05,1.64E-05
771,0.000107454,7.64E-05,4.52E-05,5.69E-05,1.06E-05
772,0.000114607,7.57E-05,5.31E-05,6.30E-05,7.65E-06
773,0.000119205,8.13E-05,5.31E-05,6.06E-05,1.25E-05
774,0.000122457,8.94E-05,5.03E-05,5.52E-05,2.15E-05
775,0.000126806,9.14E-05,5.64E-05,5.91E-05,2.69E-05
776,0.000128084,8.82E-05,5.67E-05,6.08E-05,3.12E-05
777,0.00012771,8.31E-05,5.38E-05,6.13E-05,3.34E-05
778,0.000126536,7.88E-05,4.94E-05,6.15E-05,3.20E-05
779,0.000131237,8.15E-05,4.97E-05,7.32E-05,2.68E-05
780,0.000132826,8.18E-05,5.57E-05,8.11E-05,2.17E-05
781,0.000128755,7.74E-05,6.95E-05,8.14E-05,1.73E-05
782,0.000127527,7.89E-05,7.37E-05,7.74E-05,1.73E-05
783,0.000128022,8.11E-05,7.31E-05,7.30E-05,1.47E-05
784,0.000129974,8.35E-05,7.00E-05,6.80E-05,1.33E-05
785,0.000133172,8.41E-05,6.96E-05,6.25E-05,2.36E-05
786,0.000133416,7.41E-05,6.53E-05,6.53E-05,2.74E-05
787,0.000131627,6.73E-05,5.92E-05,6.96E-05,2.59E-05
788,0.000128044,7.85E-05,5.24E-05,6.83E-05,1.83E-05
789,0.000117824,7.55E-05,5.60E-05,6.66E-05,1.68E-05
790,0.000114344,7.00E-05,5.99E-05,6.43E-05,1.84E-05
791,0.00012249,6.30E-05,6.25E-05,6.12E-05,2.35E-05
792,0.000120907,7.08E-05,6.45E-05,6.20E-05,3.35E-05
793,0.000124637,7.33E-05,7.16E-05,6.18E-05,3.59E-05
794,0.000129751,7.35E-05,7.93E-05,6.13E-05,3.31E-05
795,0.000126103,7.83E-05,7.55E-05,6.29E-05,2.94E-05
796,0.000122359,7.43E-05,7.26E-05,6.64E-05,2.63E-05
797,0.000118739,7.14E-05,6.79E-05,6.98E-05,2.50E-05
798,0.000115549,7.61E-05,5.90E-05,7.16E-05,2.73E-05
799,0.000120065,7.18E-05,6.42E-05,6.40E-05,3.23E-05
800,0.000127826,6.85E-05,7.20E-05,6.25E-05,2.92E-05
801,0.000136758,6.73E-05,8.01E-05,6.69E-05,1.97E-05
802,0.000134106,6.70E-05,8.21E-05,6.19E-05,2.88E-05
803,0.000143142,7.29E-05,7.89E-05,6.15E-05,3.13E-05
804,0.000152576,8.10E-05,7.43E-05,6.28E-05,3.11E-05
805,0.000143359,8.76E-05,7.38E-05,6.25E-05,3.14E-05
806,0.000141706,8.48E-05,7.08E-05,6.43E-05,2.65E-05
807,0.000139077,8.00E-05,7.37E-05,6.93E-05,2.55E-05
808,0.00013212,7.55E-05,8.61E-05,7.82E-05,3.23E-05
809,0.000119294,7.32E-05,8.54E-05,7.80E-05,3.67E-05
810,0.000112762,7.42E-05,7.87E-05,7.54E-05,3.00E-05
811,0.000111911,7.49E-05,6.97E-05,6.80E-05,1.61E-05
812,0.000116864,6.53E-05,6.91E-05,4.67E-05,3.87E-06
813,0.000111306,6.01E-05,6.43E-05,3.23E-05,1.36E-05
814,0.000105231,6.02E-05,6.18E-05,2.52E-05,2.05E-05
815,0.000103136,6.76E-05,6.50E-05,2.77E-05,1.26E-05
816,0.000109451,6.63E-05,6.57E-05,3.30E-05,2.94E-05
817,0.000112091,6.52E-05,6.31E-05,3.01E-05,2.68E-05
818,0.000109547,6.48E-05,5.61E-05,2.19E-05,6.75E-06
819,9.68E-05,6.91E-05,4.03E-05,4.71E-05,2.01E-05
820,8.79E-05,7.13E-05,6.54E-05,5.33E-05,1.72E-05
821,8.20E-05,6.60E-05,9.88E-05,5.04E-05,1.48E-05
822,7.86E-05,4.52E-05,0.000116269,4.44E-05,2.82E-05
823,7.64E-05,4.68E-05,8.61E-05,4.55E-05,1.37E-05
824,9.31E-05,5.44E-05,6.32E-05,4.64E-05,1.30E-05
825,0.000123714,6.33E-05,5.37E-05,4.83E-05,2.71E-05
826,0.000128502,6.10E-05,3.42E-05,6.54E-05,2.62E-05
827,0.000120726,5.98E-05,3.91E-05,5.77E-05,2.11E-05
828,0.000113718,5.86E-05,4.77E-05,4.92E-05,1.36E-05
829,0.000121448,5.65E-05,4.11E-05,6.39E-05,4.84E-06
830,0.000121775,5.27E-05,6.80E-05,4.99E-05,3.77E-06
831,0.000117141,5.48E-05,8.83E-05,3.91E-05,6.75E-06
832,0.000110511,6.11E-05,9.77E-05,3.55E-05,1.13E-05
833,0.000122761,5.09E-05,9.88E-05,4.31E-05,1.85E-06
834,0.000122476,5.32E-05,9.74E-05,5.69E-05,1.53E-05
835,0.00011578,5.75E-05,9.31E-05,6.83E-05,2.48E-05
836,0.000101512,5.94E-05,8.36E-05,7.16E-05,1.34E-05
837,0.000124578,7.17E-05,8.95E-05,8.33E-05,3.74E-05
838,0.000139654,6.66E-05,8.72E-05,9.05E-05,3.35E-05
839,0.000146218,5.56E-05,7.86E-05,8.94E-05,1.51E-05
840,0.000139529,6.51E-05,6.55E-05,6.76E-05,1.05E-05
841,0.000141781,6.09E-05,7.45E-05,7.50E-05,1.59E-05
842,0.000152563,5.55E-05,7.84E-05,8.03E-05,2.60E-05
843,0.0001728,5.32E-05,6.66E-05,7.18E-05,3.97E-05
844,0.000175381,5.64E-05,8.72E-05,6.27E-05,3.53E-05
845,0.000177776,5.86E-05,0.000104684,7.02E-05,4.04E-05
846,0.000178328,6.20E-05,0.000117134,8.51E-05,4.69E-05
847,0.000172028,7.30E-05,0.000117899,8.59E-05,3.31E-05
848,0.000170191,7.29E-05,0.000107073,7.50E-05,2.95E-05
849,0.000167201,7.26E-05,9.83E-05,7.24E-05,4.43E-05
850,0.000163275,7.27E-05,9.36E-05,8.00E-05,7.21E-05
851,0.000166794,6.60E-05,9.68E-05,9.00E-05,5.43E-05
852,0.000172701,7.16E-05,0.000108531,0.000106421,4.65E-05
853,0.000170241,7.95E-05,0.000118694,0.000115125,4.34E-05
854,0.000144489,8.06E-05,0.000116118,9.82E-05,4.16E-05
855,0.000164483,7.54E-05,0.000105536,9.13E-05,5.90E-05
856,0.000181502,6.69E-05,9.74E-05,9.32E-05,6.71E-05
857,0.000192325,5.84E-05,9.15E-05,9.83E-05,6.50E-05
858,0.000188013,5.76E-05,8.72E-05,9.41E-05,4.66E-05
859,0.000173272,7.07E-05,9.81E-05,9.61E-05,4.80E-05
860,0.00017384,8.60E-05,0.00010823,9.71E-05,6.05E-05
861,0.00018675,9.94E-05,0.00011547,9.41E-05,7.42E-05
862,0.00015077,0.000105903,0.000138527,7.75E-05,4.21E-05
863,0.000144387,0.000101113,0.000132934,8.80E-05,2.13E-05
864,0.000151806,9.19E-05,0.000117796,0.000108024,1.65E-05
865,0.00016217,8.35E-05,0.000108731,0.000123987,3.88E-05
866,0.000175703,6.74E-05,0.000113172,0.000129919,2.60E-05
867,0.000187439,6.48E-05,0.000107995,0.000127951,1.80E-05
868,0.00019701,7.36E-05,0.00010191,0.000122008,2.19E-05
869,0.000204165,8.96E-05,0.000117626,0.000121544,5.80E-05
870,0.000202808,9.51E-05,0.000113542,0.000114374,5.41E-05
871,0.000198326,8.56E-05,0.000123517,0.000102091,4.89E-05
872,0.000194503,6.58E-05,0.000148439,8.78E-05,5.25E-05
873,0.000205998,6.62E-05,0.000139142,8.71E-05,5.90E-05
874,0.00020841,5.71E-05,0.000141215,9.39E-05,6.26E-05
875,0.000204663,5.55E-05,0.000134002,0.000104342,5.69E-05
876,0.000195075,6.91E-05,0.000108495,0.000117108,3.82E-05
877,0.000189129,9.03E-05,0.000132313,0.000104044,4.20E-05
878,0.00018654,0.000106877,0.000124242,0.000112444,6.02E-05
879,0.000192828,0.000112931,0.000113162,0.000123434,7.38E-05
880,0.000216726,9.90E-05,0.000127238,0.000118837,6.17E-05
881,0.000225942,7.78E-05,0.000123246,0.000105933,6.49E-05
882,0.000233783,8.72E-05,0.000124226,0.00011173,7.65E-05
883,0.000239227,0.000105728,0.000136064,0.00012569,8.93E-05
884,0.000238907,7.95E-05,0.000178035,0.000122426,8.46E-05
885,0.000205282,7.42E-05,0.000179599,0.000114679,8.77E-05
886,0.000194384,6.58E-05,0.000160775,0.000119044,8.42E-05
887,0.0002027,5.41E-05,0.000133695,0.000131817,7.19E-05
888,0.000180433,5.08E-05,0.000138429,0.000126892,5.55E-05
889,0.000179482,5.78E-05,0.00012791,0.000105882,5.67E-05
890,0.000206698,8.38E-05,0.00012088,0.00011138,4.85E-05
891,0.000250632,0.000123122,0.000118244,0.000139025,3.46E-05
892,0.000236154,0.000133997,8.89E-05,8.81E-05,9.81E-05
893,0.000232499,0.000107814,8.54E-05,8.95E-05,9.47E-05
894,0.000222905,7.42E-05,8.80E-05,9.53E-05,8.10E-05
895,0.000202977,4.82E-05,9.29E-05,8.33E-05,7.82E-05
896,0.000223055,6.41E-05,0.000125681,4.38E-05,7.20E-05
897,0.000236435,3.98E-05,0.000146454,2.58E-05,7.91E-05
898,0.000212823,1.17E-05,0.000144497,3.79E-05,8.23E-05
899,0.000132389,9.83E-06,0.00011408,8.30E-05,6.83E-05
900,7.21E-05,7.68E-05,0.000128688,0.000106344,5.10E-05
