Var1,Var2_1,Var2_2,Var2_3,Var2_4
882,0.000238614,8.76E-05,0.000240271,0.000197695
883,0.000245437,0.000104897,0.000218874,0.000182532
884,0.000192523,6.33E-05,0.00023304,0.000248138
885,0.00016853,8.58E-05,0.000242849,0.000232447
886,0.000160752,8.59E-05,0.000240263,0.000223249
887,0.000166809,6.30E-05,0.000236461,0.000229322
888,0.000175427,6.79E-05,0.000276378,0.0002335
889,0.000212519,7.85E-05,0.000262638,0.000221137
890,0.000231716,9.25E-05,0.000251529,0.000228235
891,0.000223968,0.000103103,0.000251799,0.00025468
892,0.000198214,6.19E-05,0.000209274,0.000241472
893,0.000176126,5.18E-05,0.000215662,0.000236906
894,0.000169387,3.30E-05,0.000230173,0.000246101
895,0.000182538,-5.39E-06,0.000235704,0.000266932
896,0.000159751,3.21E-05,0.000223671,0.000216801
897,0.000194201,3.51E-05,0.00022664,0.000200893
898,0.000220818,4.51E-05,0.000242785,0.000194505
899,0.000187925,9.51E-05,0.000269103,0.000176315
900,0.00021505,0.000126628,0.000262586,0.000202907
