Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5,Var2_6,Var2_7,Var2_8,Var2_9,Var2_10
350,0.003061778,0.002780937,0.003135601,0.002781519,0.002976353,0.002693879,0.003235752,0.003190482,0.004071855,0.002944559
351,0.003045135,0.002811514,0.003165339,0.00281155,0.002998553,0.002687194,0.003222838,0.003182712,0.004078614,0.002995366
352,0.003077994,0.00280269,0.003177928,0.002820135,0.002994809,0.002739512,0.00322811,0.003170278,0.004107294,0.003023072
353,0.003113964,0.002804072,0.003188287,0.002830492,0.002994708,0.002780072,0.003243587,0.003166866,0.004131034,0.003039696
354,0.00314788,0.00285758,0.003198676,0.002857045,0.003017629,0.00276193,0.003291388,0.00319727,0.004132264,0.003027608
355,0.003184217,0.002881082,0.003222968,0.002887994,0.003045321,0.002776693,0.003322886,0.003219162,0.004156695,0.003041377
356,0.003223401,0.002886444,0.00325693,0.002922845,0.003077032,0.002812815,0.003345202,0.003236454,0.004196692,0.003072003
357,0.003238626,0.002944639,0.00332312,0.002960773,0.003094742,0.002828433,0.003356771,0.003273714,0.004231219,0.003103515
358,0.003243466,0.00299453,0.003373441,0.002989327,0.003112559,0.002847023,0.00336983,0.003310503,0.004260806,0.003131934
359,0.00322281,0.00301708,0.00337832,0.002991204,0.003127966,0.002869899,0.003384506,0.003340636,0.004274132,0.003148707
360,0.003234547,0.003033494,0.003369632,0.002994633,0.003137567,0.002889875,0.003408501,0.003360863,0.004280139,0.003152543
361,0.003259004,0.003047238,0.003359655,0.002999387,0.003147192,0.002906078,0.003435454,0.003374989,0.004283115,0.003154411
362,0.003285753,0.003063777,0.003382456,0.003011249,0.003179829,0.002905469,0.003463066,0.003376219,0.004286807,0.003184768
363,0.003315139,0.003070551,0.003400152,0.003030452,0.00320321,0.00291281,0.003485626,0.003387741,0.004301004,0.003202326
364,0.003348348,0.003064142,0.003411071,0.003059767,0.00321424,0.002930988,0.003501525,0.003413305,0.004329559,0.003202679
365,0.003386764,0.00307882,0.003419997,0.003077554,0.003240112,0.002949887,0.003511402,0.003434861,0.004362766,0.00322418
366,0.003424695,0.003102028,0.003431433,0.003095615,0.003269083,0.002973843,0.003522485,0.003456252,0.004394664,0.003250291
367,0.003465583,0.003143622,0.003456253,0.003128787,0.003303555,0.003021224,0.003545625,0.003485546,0.004425632,0.003281259
368,0.003501167,0.003180807,0.003495164,0.0031634,0.003334679,0.003059396,0.003576208,0.003518884,0.004456353,0.003313502
369,0.003532605,0.003214738,0.003548489,0.003200269,0.003363403,0.003089772,0.003614661,0.003556922,0.004487628,0.003347776
370,0.003561251,0.003263783,0.003603538,0.003241339,0.003413572,0.003131531,0.003664922,0.003584014,0.004520882,0.003393236
371,0.003592998,0.003311163,0.003658509,0.003285834,0.003461502,0.003173706,0.003712798,0.003616863,0.004555851,0.003443778
372,0.003634016,0.003352635,0.003715051,0.003339074,0.003500556,0.003215621,0.003753945,0.003667361,0.004595759,0.003505375
373,0.003679959,0.0033901,0.00376172,0.003387169,0.003538568,0.003266235,0.003797071,0.00371743,0.004648783,0.003545688
374,0.003730092,0.003427312,0.003805838,0.003434945,0.003577704,0.003322968,0.003842916,0.003769414,0.004710053,0.003577967
375,0.003774374,0.003484744,0.003847171,0.003473163,0.003630509,0.003356105,0.003897626,0.003830675,0.004752941,0.003618322
376,0.003821049,0.003532622,0.00388134,0.003508364,0.003680407,0.003391926,0.003942158,0.003880046,0.004790812,0.003661101
377,0.003869008,0.003565632,0.003904442,0.003538034,0.003724313,0.00342987,0.003971126,0.00391134,0.004820334,0.003705375
378,0.003914359,0.003596046,0.003943695,0.003578964,0.003758934,0.003479733,0.004008825,0.00394445,0.004852965,0.003740448
379,0.003958149,0.003626465,0.003986111,0.003621927,0.003790525,0.003528363,0.004049438,0.003978223,0.004887435,0.003779864
380,0.004005817,0.003664473,0.004033701,0.003670216,0.00382408,0.003570063,0.004100621,0.004018783,0.004932341,0.00385118
381,0.004061583,0.003720489,0.004090815,0.003729607,0.003876835,0.00361893,0.004151772,0.004064213,0.004988184,0.003910198
382,0.004129511,0.003799527,0.004161714,0.003804667,0.003953722,0.003678544,0.004205902,0.004117648,0.005059326,0.003959225
383,0.00418137,0.003861306,0.004224393,0.003867438,0.004019779,0.003737692,0.004274489,0.004170753,0.005114694,0.004021214
384,0.004235124,0.003921034,0.004285728,0.003931583,0.004082713,0.003798702,0.004338517,0.004232899,0.005166857,0.004078599
385,0.004284396,0.003965264,0.00433031,0.003986122,0.004124758,0.003848607,0.004370355,0.004301577,0.005202067,0.004105898
386,0.004322844,0.004011033,0.004372451,0.00402081,0.004170443,0.003902687,0.004411249,0.004348687,0.005249581,0.004143736
387,0.0043559,0.004056129,0.004412445,0.00404662,0.004216293,0.003956892,0.004454603,0.004385882,0.005300635,0.004184722
388,0.004400622,0.004088911,0.004442904,0.004094707,0.004249749,0.003992427,0.004485667,0.004431835,0.005345221,0.004240164
389,0.004437788,0.004115666,0.004480814,0.00413611,0.004281871,0.00402803,0.004522917,0.004470116,0.005388446,0.004284406
390,0.004464066,0.004133797,0.004527992,0.004167713,0.00431157,0.004063018,0.004567749,0.004497333,0.005428982,0.004312731
391,0.004518125,0.004170811,0.004575944,0.004216416,0.00437043,0.004118888,0.00461415,0.004534012,0.005467619,0.004370422
392,0.00457558,0.004217208,0.004625438,0.004268246,0.004431836,0.004180161,0.004660071,0.004574098,0.005509802,0.004430323
393,0.004629246,0.004292325,0.00468855,0.004324779,0.004485077,0.004253689,0.00470968,0.004625716,0.005575795,0.004480129
394,0.004674881,0.004353591,0.004739217,0.004378102,0.004534879,0.004288557,0.004762057,0.004685973,0.005626815,0.004531598
395,0.004710214,0.004398852,0.004775988,0.004423755,0.004577221,0.004292515,0.004811103,0.004746249,0.005662014,0.004579074
396,0.004763706,0.004449652,0.004806981,0.004462708,0.004612493,0.004338629,0.004847591,0.004785008,0.005688023,0.00460534
397,0.004810448,0.004486813,0.004835971,0.004497611,0.004642532,0.004376084,0.004879608,0.004819755,0.005714793,0.004634901
398,0.004842667,0.004495574,0.004860399,0.00452368,0.00466141,0.004395277,0.004901988,0.004845752,0.005742671,0.004670685
399,0.00486851,0.004505116,0.004886779,0.004544331,0.004684362,0.004422317,0.004918247,0.004862783,0.005767866,0.00469985
400,0.004889336,0.004515359,0.004912372,0.0045616,0.004706741,0.004449494,0.004933004,0.004876805,0.005788695,0.004723032
401,0.004913331,0.004538931,0.004953857,0.004587271,0.004737608,0.004485848,0.004968803,0.004907888,0.005808064,0.004745116
402,0.004938898,0.004566435,0.004989314,0.004616867,0.004770791,0.004521402,0.005001209,0.004935507,0.005835018,0.004770317
403,0.004966974,0.004598587,0.005021079,0.004651206,0.00480747,0.004557863,0.005032096,0.004961327,0.005869814,0.004799336
404,0.004998806,0.004635334,0.005051775,0.004684749,0.004842598,0.004592458,0.005068854,0.004994804,0.005910624,0.004833193
405,0.005030573,0.004669293,0.005081207,0.004719588,0.004877999,0.004626346,0.005104199,0.005030112,0.005946597,0.004865738
406,0.005061747,0.004696111,0.005108401,0.004758197,0.004914977,0.004659587,0.005135321,0.005068332,0.005970342,0.004894498
407,0.00509733,0.004729539,0.005139755,0.004791622,0.004951512,0.00469157,0.005166981,0.005105363,0.00599978,0.00492758
408,0.005135367,0.004766916,0.005173463,0.004821156,0.004987263,0.004722284,0.005198577,0.005141107,0.006032596,0.004963101
409,0.005170564,0.004798622,0.005210554,0.004854619,0.005016637,0.004754746,0.005230548,0.005172657,0.006060012,0.005001783
410,0.00520512,0.004833813,0.005248166,0.004886589,0.005044699,0.004790044,0.005262739,0.005204985,0.00608992,0.005039319
411,0.005239001,0.004874347,0.005286811,0.004916616,0.005071052,0.004829747,0.00529549,0.005238689,0.006123695,0.005075457
412,0.005271769,0.004913659,0.005322318,0.004952896,0.005102061,0.004863211,0.005325727,0.005271685,0.006159439,0.005108166
413,0.005306326,0.004949839,0.005356843,0.004989746,0.005135791,0.004896948,0.005357709,0.005305073,0.006194563,0.005140569
414,0.005352245,0.004978655,0.005393903,0.005026472,0.005178883,0.004941007,0.005401936,0.005343921,0.006228981,0.005178169
415,0.005396657,0.005017044,0.005434293,0.005070666,0.005223213,0.004978697,0.005446569,0.005385539,0.006265749,0.00521745
416,0.00543999,0.005061609,0.005476775,0.005119647,0.005268259,0.005012146,0.005491372,0.005428878,0.00630397,0.00525775
417,0.005476342,0.005100169,0.005520546,0.005166212,0.005320382,0.005064288,0.005532326,0.005474181,0.006347835,0.005300305
418,0.00551922,0.005142457,0.005565768,0.005212105,0.005372094,0.005115802,0.005576068,0.005519993,0.00639324,0.005344172
419,0.005572105,0.005190516,0.005613321,0.005257118,0.005423344,0.005166526,0.005624163,0.005566718,0.006441125,0.005390156
420,0.005614857,0.00523405,0.005658091,0.005301013,0.00546537,0.00521566,0.005668581,0.005608983,0.006486592,0.005438048
421,0.005656294,0.005276549,0.005702563,0.005344804,0.005505069,0.00526444,0.005711953,0.005650343,0.006531094,0.005485631
422,0.005712512,0.005323808,0.005754605,0.00539413,0.005548289,0.005318121,0.00575821,0.005697406,0.006576633,0.005530448
423,0.005766149,0.00537238,0.005803046,0.005442118,0.005598197,0.005369954,0.005806776,0.005748279,0.006622453,0.005582004
424,0.005817549,0.005422594,0.005848186,0.005489079,0.005655159,0.005420276,0.005857984,0.005803321,0.006668868,0.005640673
425,0.005868869,0.005473418,0.005900179,0.005541217,0.005704957,0.005472214,0.005907146,0.00585781,0.006717947,0.005692976
426,0.005920379,0.005523688,0.005954052,0.005595275,0.00575491,0.00552289,0.005956303,0.005912454,0.006769029,0.005744913
427,0.005972783,0.005572885,0.006011001,0.005652945,0.005807529,0.005570559,0.006006389,0.005968059,0.00682459,0.005798077
428,0.006025683,0.005625377,0.006065287,0.005706695,0.005860579,0.005627413,0.006058371,0.006016513,0.006874538,0.005850591
429,0.006080297,0.005680325,0.006119505,0.005760165,0.005915416,0.00568869,0.006112531,0.006063041,0.006923533,0.005904078
430,0.006137156,0.005732849,0.006172329,0.005815579,0.005973467,0.005740158,0.006167648,0.006110834,0.006975922,0.005957902
431,0.006187777,0.005780582,0.006225586,0.00586728,0.006025838,0.005787858,0.006217707,0.006160563,0.007025595,0.006010079
432,0.006227668,0.005819337,0.006274725,0.005910746,0.006067918,0.005827579,0.006258297,0.00620797,0.007068127,0.006056123
433,0.006277125,0.005868434,0.00632079,0.00596022,0.006119049,0.005884228,0.006309805,0.00625358,0.007114544,0.00610568
434,0.006325238,0.005915182,0.006366949,0.006007964,0.00616789,0.005937776,0.00635784,0.006299374,0.007159394,0.006154311
435,0.006372859,0.005958946,0.006418339,0.006055138,0.006214372,0.00598593,0.006400508,0.006350311,0.007204366,0.006204704
436,0.006426032,0.006007322,0.006469723,0.006108041,0.006263632,0.006038107,0.006450497,0.006400406,0.007252968,0.006254537
437,0.006479845,0.006056765,0.006520512,0.006162231,0.006313688,0.006091248,0.006502283,0.006449557,0.007302288,0.006303797
438,0.006533034,0.00611146,0.006578841,0.00622081,0.006373388,0.006151938,0.006556684,0.006505924,0.007357677,0.006362368
439,0.006591745,0.006168478,0.006638399,0.00628103,0.00643245,0.006211076,0.006611962,0.006564106,0.00741399,0.006420924
440,0.006655106,0.006226996,0.006698338,0.006342027,0.006490043,0.006267827,0.006667324,0.006623263,0.007470406,0.006478644
441,0.00672397,0.006289185,0.006761071,0.006407213,0.006550991,0.006328526,0.006729555,0.006683151,0.007531599,0.006540688
442,0.006789298,0.006350927,0.00682393,0.00647069,0.006611692,0.006390761,0.006792429,0.006743389,0.007591495,0.00660264
443,0.006849255,0.006414245,0.006889874,0.006532959,0.006674423,0.006458891,0.006858579,0.006807585,0.007650829,0.006666767
444,0.006915384,0.006479546,0.006958419,0.006599367,0.006741072,0.006529194,0.006923558,0.006871327,0.00771427,0.006732009
445,0.006983442,0.006545461,0.007028158,0.006667704,0.006809346,0.006599842,0.006988102,0.00693543,0.007779573,0.006797792
446,0.007047159,0.006610621,0.007100107,0.006739125,0.006878827,0.006666709,0.007054129,0.007005475,0.007847536,0.006865345
447,0.007114486,0.006674028,0.007170379,0.006809754,0.006947318,0.006733294,0.007120384,0.007073735,0.007913238,0.006933098
448,0.007184046,0.006734557,0.007237723,0.006878298,0.007013572,0.006798356,0.007185621,0.00713899,0.007975499,0.006999791
449,0.007253326,0.006795827,0.007305462,0.006946834,0.007080276,0.006867484,0.007251332,0.007202194,0.008038845,0.007062399
450,0.007320023,0.006856288,0.007371564,0.007013184,0.007145147,0.006935422,0.007314409,0.007264747,0.008101023,0.007124261
451,0.007383547,0.006917032,0.007436387,0.007077141,0.007208252,0.007002286,0.007373873,0.007328707,0.008162725,0.007187746
452,0.007447367,0.006980462,0.007502748,0.007141218,0.0072705,0.007068365,0.007436738,0.007391862,0.008226285,0.007250627
453,0.007512009,0.007045659,0.007570504,0.007206243,0.007333513,0.007134303,0.007501393,0.007455672,0.008290607,0.007314467
454,0.007573893,0.007107567,0.007635659,0.007270312,0.007397948,0.007192543,0.007560302,0.007519565,0.008345558,0.007380475
455,0.007636851,0.007167523,0.007698412,0.007333865,0.00745978,0.007252548,0.007619305,0.007581762,0.00840246,0.007444187
456,0.007699691,0.007224409,0.007757598,0.007395714,0.007517858,0.007313179,0.007677287,0.007641095,0.008460214,0.007504425
457,0.007758317,0.007280404,0.007818243,0.007454811,0.007577697,0.007374644,0.007736285,0.007700518,0.008518328,0.007563903
458,0.007815798,0.007336447,0.007877699,0.007512975,0.007637541,0.007435063,0.007794614,0.007758324,0.008575164,0.007622076
459,0.007873093,0.00739417,0.007935454,0.007571072,0.007698386,0.00749431,0.007852552,0.007813765,0.008630365,0.007678805
460,0.007928952,0.007447822,0.007992345,0.00762776,0.007753527,0.007551719,0.007908546,0.007868611,0.008687092,0.007735396
461,0.007983839,0.007499352,0.008048479,0.007683265,0.007806089,0.007608045,0.007963227,0.007922884,0.008743629,0.007791318
462,0.008040069,0.007551728,0.008105694,0.007738121,0.007861744,0.007666344,0.008018166,0.007978754,0.008797415,0.007846303
463,0.008096162,0.007605244,0.00816287,0.007792188,0.007919155,0.007724135,0.00807255,0.008033961,0.008851373,0.00790212
464,0.008152864,0.00766059,0.008220755,0.007846184,0.007979057,0.007782193,0.008127108,0.008089244,0.008906232,0.007959483
465,0.008210404,0.007714557,0.008278439,0.007905337,0.008035435,0.007841629,0.00818426,0.008145382,0.008962016,0.008018398
466,0.008270286,0.007769482,0.008336803,0.007965614,0.008092795,0.007900557,0.008241079,0.008202895,0.009017823,0.008077343
467,0.008334417,0.007826052,0.008395792,0.008026109,0.00815238,0.007956843,0.008295404,0.00826241,0.009072419,0.008134901
468,0.00839588,0.007884003,0.008453311,0.008085772,0.008210584,0.00801498,0.008352516,0.008321282,0.009129291,0.008193127
469,0.00845637,0.00794236,0.008510797,0.008145128,0.008268391,0.008074281,0.008410865,0.008380252,0.009186912,0.008251744
470,0.008519372,0.007999835,0.008574545,0.008205799,0.008328825,0.00813772,0.008470401,0.00844348,0.009243319,0.008312125
471,0.008580773,0.008060384,0.008639617,0.00826806,0.008391476,0.008200294,0.008532355,0.008506156,0.009302544,0.008373315
472,0.008639905,0.008123333,0.0087053,0.008331229,0.008455648,0.008261318,0.008596037,0.008567594,0.009363909,0.008434651
473,0.008700044,0.008178318,0.008766072,0.008390839,0.008516215,0.008325153,0.008654344,0.00862923,0.009420542,0.008495327
474,0.008760215,0.008234008,0.008825849,0.008450127,0.008576219,0.00838675,0.008710952,0.008688093,0.009478881,0.008554899
475,0.008821207,0.008291446,0.008884917,0.008509691,0.008636162,0.008445838,0.008765784,0.008743625,0.009540504,0.008613592
476,0.008879247,0.008349552,0.008941086,0.008568564,0.008693521,0.008507126,0.008823612,0.008799623,0.009595236,0.008671753
477,0.00893693,0.008407883,0.00899702,0.008627672,0.008750783,0.008568238,0.008882074,0.008855797,0.009649081,0.008730146
478,0.008995906,0.008466236,0.009054688,0.008688171,0.008810002,0.008626241,0.008939899,0.00891202,0.009706023,0.008789774
479,0.009054947,0.00852134,0.009113547,0.008746101,0.008868067,0.008682578,0.008997495,0.008968696,0.009761145,0.008846665
480,0.00911386,0.008574159,0.009173023,0.008802184,0.00892521,0.008737665,0.009054775,0.009025507,0.009814911,0.008901602
481,0.009170224,0.008627809,0.009232824,0.008860301,0.008980464,0.008796849,0.009112482,0.009083946,0.009870744,0.008960772
482,0.009226554,0.008681467,0.009290801,0.008917213,0.009035931,0.008855556,0.009168326,0.009141074,0.009924406,0.009017429
483,0.009283391,0.008735658,0.009346609,0.008972875,0.009092259,0.008914121,0.009221935,0.009196802,0.009975364,0.009070872
484,0.009338833,0.008786298,0.009397668,0.009025712,0.009146885,0.008970056,0.009274899,0.009250993,0.01002668,0.009127842
485,0.00939326,0.00883698,0.009448415,0.009078465,0.009201992,0.009025348,0.009327802,0.009304972,0.010078476,0.009185407
486,0.009442035,0.008889018,0.009500302,0.009131154,0.009258117,0.009077825,0.009378392,0.009356901,0.010129187,0.0092388
487,0.009496039,0.008940735,0.009552651,0.009180744,0.009309998,0.009125935,0.009425747,0.00940729,0.010176383,0.009288926
488,0.009551595,0.008990869,0.009603707,0.009227282,0.009357832,0.009170405,0.009469983,0.00945536,0.01022044,0.009335682
489,0.009596592,0.009036978,0.009648494,0.009273846,0.009404468,0.009217458,0.009514264,0.009500405,0.010266308,0.009380737
490,0.009641358,0.009082444,0.009693311,0.009319261,0.009450791,0.009265529,0.009560229,0.009546932,0.010310957,0.009425176
491,0.009686281,0.009127672,0.009738529,0.00936395,0.009497203,0.009314985,0.0096082,0.009595279,0.010354824,0.00946939
492,0.009728016,0.009170987,0.009785727,0.009411577,0.009538433,0.009362111,0.009654312,0.009638963,0.010395384,0.009516466
493,0.009771115,0.009213075,0.009831526,0.009459159,0.009579353,0.0094071,0.00969866,0.009680989,0.010436708,0.009563265
494,0.009817694,0.009252339,0.009873073,0.009505358,0.009620416,0.00944722,0.009738901,0.009719894,0.010480166,0.009608178
495,0.009863189,0.009291782,0.009916082,0.009549306,0.009664607,0.009492554,0.009778002,0.009760243,0.010523267,0.009650989
496,0.009907888,0.009331411,0.009959817,0.009592104,0.009709962,0.00953987,0.009816959,0.009801318,0.010565774,0.009693137
497,0.009952199,0.009374287,0.010007023,0.009635564,0.009756502,0.009587915,0.009861227,0.009845817,0.010606879,0.009739679
498,0.009998704,0.00942051,0.010053977,0.009681944,0.009806498,0.009634714,0.00990618,0.009892481,0.010649393,0.009786837
499,0.010047849,0.009470532,0.010101094,0.00973169,0.009860438,0.009680673,0.009952234,0.009941759,0.010693729,0.009835035
500,0.010090917,0.009515687,0.010144576,0.009775541,0.00990488,0.009725216,0.009998076,0.009991423,0.010734574,0.009878849
501,0.010134803,0.009560439,0.01018843,0.009821297,0.00994932,0.009770905,0.010042246,0.01003845,0.010775123,0.009923078
502,0.010179544,0.009604163,0.01023246,0.009869562,0.009993355,0.009817935,0.010083442,0.010080996,0.010814837,0.009967548
503,0.01022154,0.009644404,0.010272881,0.009909522,0.010031476,0.009861069,0.010121626,0.010117486,0.01085265,0.01000776
504,0.010261801,0.009682506,0.010311564,0.009946533,0.010066874,0.009901152,0.010157717,0.010152329,0.010888856,0.010045365
505,0.010298245,0.009715908,0.01034726,0.009980441,0.010097668,0.009933342,0.010188813,0.010186971,0.010920895,0.010077181
506,0.010327107,0.009742434,0.01037655,0.010008254,0.010125222,0.009963886,0.010214903,0.010214255,0.01094547,0.010105224
507,0.010350859,0.009764326,0.010401498,0.010031939,0.010150506,0.009993186,0.010237578,0.010236583,0.010965027,0.010130653
508,0.010353382,0.009772955,0.010408024,0.010039374,0.010157948,0.009999583,0.01024292,0.010244768,0.01096993,0.010138274
509,0.010347381,0.009768317,0.010404876,0.010035352,0.010154663,0.009995244,0.010237768,0.010236914,0.010963476,0.010134678
510,0.010332933,0.009750503,0.010392123,0.010019954,0.010140724,0.009980249,0.010222201,0.010213137,0.010945749,0.010119946
511,0.010307575,0.009723852,0.010358761,0.009991349,0.010116315,0.00995212,0.010193314,0.010184503,0.01091197,0.010089779
512,0.01028111,0.009696784,0.010325116,0.009963428,0.010090255,0.009924508,0.010162523,0.0101552,0.010878909,0.010059582
513,0.010254562,0.0096707,0.01029575,0.009940188,0.010062725,0.009901166,0.010130361,0.010125245,0.010851323,0.010032941
514,0.010241093,0.009659482,0.010281586,0.009928375,0.01005145,0.009888849,0.010114334,0.010112203,0.010834929,0.010019108
515,0.01023912,0.009659296,0.010279208,0.009926942,0.010052699,0.009888068,0.01011118,0.010111673,0.01082948,0.010017122
516,0.010261387,0.009678183,0.010298507,0.009948088,0.010076652,0.009915326,0.01013253,0.010132671,0.010849435,0.010041338
517,0.010298737,0.009713337,0.010335691,0.009983241,0.010110554,0.009950535,0.010166493,0.010169959,0.010881954,0.010078096
518,0.010347453,0.009760635,0.010386197,0.010028939,0.010152119,0.009992024,0.010210011,0.01021946,0.01092399,0.010124392
519,0.010397353,0.009812774,0.010444762,0.01008635,0.010204988,0.010049603,0.010266085,0.010274784,0.010976392,0.01017841
520,0.01045258,0.009866779,0.010505044,0.010146397,0.010261538,0.010110621,0.010323368,0.010332462,0.011031477,0.010237102
