Var1,Var2_1,Var2_2,Var2_3,Var2_4,Var2_5
709,0.002715074,0.002833328,0.002907335,0.003070201,0.003067548
710,0.002632367,0.00274756,0.002813677,0.002971849,0.002966887
711,0.00254617,0.002648697,0.002717528,0.002876789,0.002860881
712,0.002451518,0.002547863,0.002605573,0.002772336,0.002748365
713,0.002357424,0.00244495,0.002500131,0.002668939,0.002639971
714,0.002266988,0.002339254,0.002410051,0.002570274,0.002539827
715,0.00216984,0.002241824,0.002308881,0.002461823,0.002444851
716,0.002080056,0.002149044,0.002211982,0.002359184,0.00235029
717,0.00200024,0.00205899,0.002120566,0.002264096,0.002252048
718,0.001913215,0.001978664,0.002029335,0.002156027,0.002162183
719,0.001824623,0.001894387,0.001936145,0.002048891,0.002059409
720,0.001738762,0.00180727,0.00184431,0.001949133,0.001943697
721,0.001634944,0.001708834,0.001730598,0.001843983,0.001834812
722,0.001543929,0.00160709,0.001622933,0.001741639,0.001731667
723,0.001468999,0.0015069,0.001525796,0.001646573,0.001638569
724,0.001393154,0.001424799,0.0014537,0.001568903,0.001553161
725,0.001320644,0.001349303,0.001376092,0.001487369,0.00147385
726,0.001249724,0.001276176,0.001295326,0.001401869,0.001396817
727,0.001182327,0.001193418,0.001231512,0.001316203,0.001313065
728,0.001098215,0.001117491,0.001159689,0.001239513,0.001231092
729,0.00100655,0.001046474,0.001080972,0.001168286,0.001149897
730,0.000929497,0.000976809,0.000996229,0.001094886,0.001067088
731,0.000862355,0.000907854,0.000921376,0.001018469,0.000978891
732,0.000795083,0.00083654,0.00084765,0.000937974,0.000891871
733,0.000709286,0.000752939,0.000759942,0.000844396,0.000815017
734,0.000649124,0.000676842,0.000693968,0.000762018,0.000754323
735,0.000600791,0.000616115,0.000634141,0.000694231,0.000700271
736,0.000561007,0.000580025,0.000571582,0.000646908,0.000647887
737,0.000526715,0.000538102,0.000528805,0.000605204,0.000599587
738,0.000494152,0.000498678,0.000495873,0.000574085,0.000561735
739,0.000462025,0.000464842,0.000470175,0.000556352,0.000537596
740,0.000437017,0.000435011,0.000447414,0.000530939,0.000516288
741,0.000417871,0.000413321,0.000431587,0.000506615,0.000499434
742,0.000403744,0.000399229,0.000422275,0.000484234,0.00048668
743,0.00039723,0.000386516,0.000415858,0.000482134,0.000486158
744,0.000392802,0.000380054,0.000414101,0.000481327,0.00048018
745,0.000389871,0.000379727,0.000416302,0.000481417,0.000469842
746,0.000382252,0.000379883,0.00041331,0.000478311,0.000468345
747,0.000375629,0.000377235,0.00040542,0.000472465,0.000471225
748,0.000371886,0.000376789,0.000395301,0.000466788,0.000475038
749,0.000377027,0.000392563,0.000389164,0.000469001,0.000471033
750,0.000379199,0.000402396,0.000391201,0.000463416,0.000463629
751,0.000379755,0.000406385,0.000395879,0.000457127,0.000456922
752,0.000379525,0.000402613,0.000398501,0.00045712,0.000455359
753,0.000382405,0.00038928,0.000397564,0.000462948,0.000456749
754,0.000386397,0.000375607,0.00039619,0.000466574,0.000459233
755,0.000390889,0.000365034,0.000395505,0.000464696,0.000462247
756,0.000381833,0.000371244,0.000404514,0.000471047,0.000464374
757,0.000374495,0.000374532,0.000405708,0.000471377,0.00046372
758,0.000370367,0.000372964,0.00039786,0.000464645,0.000460318
759,0.000373464,0.000379458,0.000406422,0.0004635,0.000465083
760,0.000376795,0.000390139,0.000409831,0.000468686,0.000474079
761,0.000381606,0.000408073,0.000409593,0.000481875,0.000487251
762,0.000396939,0.00043287,0.000423922,0.000502545,0.000478607
763,0.000401372,0.000433107,0.000437058,0.000508381,0.000477732
764,0.000401762,0.000420687,0.000444507,0.000501957,0.00047879
765,0.000410238,0.000412342,0.000435199,0.000481732,0.000470346
766,0.000415886,0.000404534,0.000427703,0.000480822,0.000467045
767,0.000415126,0.000400674,0.000422063,0.000480815,0.000466953
768,0.000408163,0.000400578,0.000417591,0.000476957,0.000468887
769,0.000402967,0.000401856,0.000415456,0.000481782,0.000480743
770,0.000404305,0.000403856,0.000418869,0.000484804,0.000488921
771,0.000410972,0.000406349,0.000426796,0.00048563,0.000493372
772,0.000411573,0.000418084,0.000427921,0.000485354,0.000509428
773,0.000412201,0.000423041,0.000431253,0.00049161,0.000510831
774,0.000415274,0.000426474,0.000434124,0.000498706,0.000504824
775,0.000428058,0.00044089,0.000429564,0.00049255,0.000506332
776,0.000439671,0.000444147,0.000435753,0.000497109,0.000507501
777,0.00044667,0.000446528,0.000446706,0.000505242,0.000507516
778,0.000444112,0.000457946,0.000458127,0.0005111,0.000505171
779,0.000450015,0.000459595,0.000459792,0.000518062,0.000520112
780,0.000455166,0.000461621,0.00046268,0.000526006,0.000533983
781,0.000457768,0.00046585,0.000469044,0.00053524,0.000543344
782,0.000469665,0.000464431,0.000478384,0.000545284,0.000551352
783,0.000474634,0.000470108,0.000480669,0.000554992,0.000557713
784,0.000478087,0.0004803,0.000483015,0.000565071,0.000564819
785,0.000494055,0.000489496,0.000504594,0.000577439,0.000579301
786,0.000496092,0.000501472,0.000512606,0.000581984,0.000586129
787,0.00049622,0.000511407,0.000520288,0.000587416,0.000593966
788,0.000506093,0.000513647,0.000541103,0.000602985,0.000612053
789,0.000521109,0.000525064,0.000558876,0.000605845,0.000617411
790,0.000535568,0.000538185,0.000567557,0.00061295,0.00062036
791,0.000548124,0.000552218,0.000562597,0.000628796,0.000621788
792,0.000553153,0.000563985,0.000567014,0.000629525,0.00062249
793,0.000566456,0.000573647,0.000576746,0.000638305,0.000626695
794,0.000583315,0.000583942,0.000590598,0.000653544,0.000638372
795,0.000592181,0.000602519,0.000606663,0.000672959,0.000670515
796,0.000593234,0.00060506,0.000616519,0.000686379,0.000684586
797,0.000598309,0.000605647,0.000628005,0.000699034,0.000698756
798,0.000617328,0.000611084,0.000646772,0.000713212,0.000723522
799,0.000615174,0.000616656,0.000656385,0.000720684,0.00072496
800,0.000620702,0.000625487,0.000662965,0.000724329,0.00072743
801,0.000635788,0.000638718,0.000667462,0.000725307,0.000731509
802,0.000645405,0.000661528,0.000671143,0.000730192,0.000717027
803,0.000652851,0.000681945,0.000682084,0.000740334,0.000724909
804,0.000658273,0.000697656,0.000694119,0.000751742,0.000739857
805,0.000659338,0.000698543,0.000697851,0.000759019,0.000744203
806,0.000680969,0.000703763,0.0007083,0.000763417,0.000761933
807,0.000701493,0.00070492,0.000705911,0.000766823,0.000778077
808,0.000712999,0.000698432,0.000681916,0.000769844,0.000787095
809,0.000714703,0.000701881,0.000696975,0.000796004,0.000798683
810,0.000700842,0.00070629,0.000696816,0.000798495,0.000791587
811,0.000681141,0.000707845,0.000690644,0.000786816,0.000774843
812,0.000681735,0.000694779,0.00070281,0.000783587,0.000771324
813,0.000670365,0.000684507,0.000692672,0.000772037,0.000756548
814,0.00066221,0.000687566,0.000681381,0.000763498,0.000742118
